10007220-010,元埔村,埤頭鄉,彰化縣,31526,130814,36139,141992,23235,126325,32950,169563,32180,203099,29385,146498,39302,146892,42427,131340,26483,123325,36627,184539,41048,195977,35123,141960,33853,125724
10007220-008,平原村,埤頭鄉,彰化縣,13846,529668,12886,590833,12772,498881,13146,674244,12750,811140,13502,591462,26742,557307,10692,536831,11673,491769,12954,739781,14053,809943,13783,594545,12655,489739
10007220-007,合興村,埤頭鄉,彰化縣,21684,1067940,20660,1185902,18988,1056306,20483,1426477,25898,1723008,28401,1299982,22111,1142885,19771,1058960,20458,1020291,23430,1567809,31979,1737265,25284,1255329,21870,978798
10007220-001,和豊村,埤頭鄉,彰化縣,223615,40,203620,40,196938,130,233399,82,271724,164,272543,104,219002,93,192473,61,201554,87,223922,70,314163,49,266423,41,212130,66
10007220-011,芙朝村,埤頭鄉,彰化縣,0,360222,0,390030,0,349046,0,452305,0,553004,0,426433,0,406159,0,373634,0,332038,0,526994,0,550160,0,404558,0,355634
10007220-003,埤頭村,埤頭鄉,彰化縣,679106,19797,669142,20243,561417,17168,722058,19525,824392,27317,803202,20681,706339,22854,668538,19900,576109,14829,700469,25430,928162,23514,758816,15476,638000,18044
10007220-005,崙子村,埤頭鄉,彰化縣,247231,151176,268909,170631,215772,139665,273767,182859,308963,234473,316692,172651,259397,218411,259795,155719,225962,135683,264671,204942,333778,231025,283056,167941,229804,144915
10007220-009,崙腳村,埤頭鄉,彰化縣,1409,157996,1051,172197,1545,163215,1416,209249,2033,222190,1982,192927,1456,167155,1039,152596,1183,158175,1579,219082,1913,224616,1557,188590,1141,151978
10007220-004,豊崙村,埤頭鄉,彰化縣,162522,0,161218,0,145263,0,164743,0,186265,0,190590,0,151653,0,140335,0,142801,0,156691,111,217159,0,192781,0,147593,0
10007220-002,興農村,埤頭鄉,彰化縣,452823,0,431563,0,397137,0,464840,0,539543,0,550593,0,438181,0,396022,0,400839,0,442232,0,616730,0,535619,0,411528,0
10007020-001,大有里,鹿港鎮,彰化縣,70787,311231,70501,336830,60432,303973,81047,413239,112651,493239,90439,364988,64940,326168,69357,311240,59673,289442,95223,453575,120355,514827,82489,381939,62798,296953
10007020-002,中興里,鹿港鎮,彰化縣,79729,160870,72271,180773,73586,165772,103391,228309,130854,277296,114486,210639,77673,176093,74813,164173,71654,166694,119742,254136,149638,274254,110998,210984,72164,151515
10007020-029,永安里,鹿港鎮,彰化縣,1022549,79781,1077757,86492,962186,81730,1224266,105164,1495248,124332,1348638,86688,1052592,76027,1045803,70988,973230,72912,1351533,113159,1682229,120724,1252198,87984,1033212,73987
10007020-011,玉順里,鹿港鎮,彰化縣,413544,299,391250,340,380882,323,472100,326,549856,295,516948,308,385674,323,387860,296,355073,304,518927,322,598713,300,449492,314,387038,284
10007020-008,東石里,鹿港鎮,彰化縣,1259432,2405,1246839,2508,1123428,2858,1365972,4307,1630817,5421,1533684,4706,1150889,2675,1244254,2856,1099590,2867,1528281,3899,1821309,4368,1324622,3648,1173064,2685
10007020-006,東崎里,鹿港鎮,彰化縣,1247380,9265,1193069,9181,1132411,5367,1270068,4000,1518957,5543,1516654,5560,1166990,4520,1105102,3680,1151068,4922,1293504,2560,1766364,32,1417610,0,1134780,18
10007020-014,長興里,鹿港鎮,彰化縣,8726,102894,6027,106810,7248,91046,8120,117251,8488,132241,8882,103499,8792,92472,8151,81646,7561,87820,8257,112892,9391,128823,9091,101448,9086,79793
10007020-003,洛津里,鹿港鎮,彰化縣,332504,7247,330137,7697,306273,8721,392094,11242,477350,10763,412061,9261,316218,7564,316393,6630,286343,7673,439508,9746,510169,10372,374960,9118,311346,6658
10007020-007,埔崙里,鹿港鎮,彰化縣,1744774,25868,1802888,28314,1598053,32169,1971943,43350,2431046,51787,2219840,36891,1684074,28892,1757181,27545,1614135,30571,2202438,49508,2717250,54654,2020792,29826,1670286,23284
10007020-013,泰興里,鹿港鎮,彰化縣,7368,336561,5198,383093,4992,338545,7382,458889,8241,571223,10604,394693,8731,347002,7806,337214,6781,329883,9022,527531,11768,581267,2948,423823,2290,333565
10007020-026,海埔里,鹿港鎮,彰化縣,1078864,68678,1044256,57122,962940,55439,1097895,66352,1355722,74373,1286550,66926,1002415,62768,963915,50559,974705,54076,1179327,99252,1376382,103556,1101988,85340,951953,75958
10007020-023,草中里,鹿港鎮,彰化縣,29979,802364,22803,669443,20689,653839,23530,889387,26105,1018638,32052,743810,22201,737023,21866,694745,24033,682753,23708,984057,23180,1031309,19818,768481,19907,649779
10007020-009,郭厝里,鹿港鎮,彰化縣,159137,2722,153218,3169,143628,2854,187658,3455,229303,4192,210523,2970,141940,2577,159002,2941,147766,2854,204516,4747,239939,5820,179250,4349,153877,3736
10007020-005,頂厝里,鹿港鎮,彰化縣,2241459,24443,2227254,17412,2057886,19664,2470957,27578,2947158,27592,2733782,25336,2103294,28172,2073359,21991,2095023,23242,2683425,30208,3283971,27695,2506367,27517,2114345,1108
10007020-019,頂番里,鹿港鎮,彰化縣,11071,1019375,22904,1154757,10572,985194,8176,1303938,10111,1532915,8340,1089383,9300,1059643,4402,1050093,5152,927478,135,1430587,18280,1559809,41615,1212114,0,1043797
10007020-012,景福里,鹿港鎮,彰化縣,79398,317925,83646,353193,78919,324905,109072,442082,134489,543583,114354,404398,83774,336998,81263,316986,76761,317169,116815,505026,140205,549153,110334,396790,86659,301733
10007020-018,街尾里,鹿港鎮,彰化縣,857,665634,799,754851,670,656632,687,895661,777,1076940,910,806100,472,742716,539,677600,1618,658878,1465,993702,2132,1146253,1893,820844,1372,656798
10007020-027,詔安里,鹿港鎮,彰化縣,513105,55207,498751,52547,446625,49388,504091,53816,571137,55337,557753,82220,455534,50576,452961,51073,462152,56506,519839,64113,668416,68225,543040,41152,433759,34149
10007020-004,順興里,鹿港鎮,彰化縣,343685,692,335032,743,318193,764,403794,713,493673,882,420350,830,317690,943,311184,1182,299650,1259,445354,1083,522211,1270,394068,1424,306625,1243
10007020-010,新宮里,鹿港鎮,彰化縣,302939,0,290950,0,272114,0,341466,0,393791,0,351940,0,291662,0,285177,0,264002,0,373675,0,411697,0,337207,0,272770,0
10007020-022,溝墘里,鹿港鎮,彰化縣,203730,818658,191696,924914,180414,805113,200094,1062841,238803,1261080,229388,908114,183774,865209,173789,863691,188755,767614,205290,1183217,275489,1262207,212397,925789,178824,792541
10007020-021,廖厝里,鹿港鎮,彰化縣,607023,455792,603274,503710,532674,417296,591431,536788,698800,637175,682060,486412,578930,471930,561893,482313,554479,429698,615331,618061,808270,665367,650674,494420,548551,402154
10007020-016,興化里,鹿港鎮,彰化縣,785,145675,718,159363,584,142797,684,188890,564,228554,782,170656,806,150168,804,147180,752,142622,821,208844,780,246940,758,186161,798,142372
10007020-024,頭南里,鹿港鎮,彰化縣,28929,532814,19702,516195,19382,475333,25633,627229,29044,705963,30291,541107,23921,515409,16142,501167,17767,481549,19655,676488,9317,721152,7829,572260,7123,486990
10007020-020,頭崙里,鹿港鎮,彰化縣,16202,566998,13847,564786,18263,513687,16565,683750,11748,800307,7401,573738,5343,559622,5082,548024,4700,500118,6811,730590,8729,794453,7438,578417,5381,512144
10007260-016,三圳村,溪州鄉,彰化縣,28938,208922,25471,237714,24473,217838,29379,281903,32151,340624,35292,243892,28114,227666,24226,220850,26267,198719,29806,309046,44206,338858,37476,235995,27882,202532
10007260-019,三條村,溪州鄉,彰化縣,123744,77963,110313,84613,107180,79304,130173,96506,148139,114114,164706,85263,125928,86337,105626,80528,109473,72896,125658,104702,177380,108763,148622,85473,113884,77897
10007260-015,大庄村,溪州鄉,彰化縣,275146,31009,274589,26326,256843,30817,337955,37688,400583,44827,351134,32562,261107,30794,280403,27868,246674,26972,361387,40025,424726,42053,319342,34604,271709,27718
10007260-004,水尾村,溪州鄉,彰化縣,24427,291768,26223,319398,13148,300125,27627,386524,28153,475338,21480,338476,28268,318633,27343,290244,12625,273377,28290,445626,30961,487354,20224,351946,22399,281768
10007260-008,瓦厝村,溪州鄉,彰化縣,2739,301509,2409,332358,2273,313982,2792,399915,2738,474892,2453,361777,2736,328758,2243,315361,2442,299660,3462,442259,3291,465467,3384,362233,3331,298212
10007260-006,圳寮村,溪州鄉,彰化縣,392989,2541,402964,1707,349567,1930,425845,2344,501389,4494,506890,3573,415515,4925,408451,3355,374410,3079,440572,5001,574859,4174,487323,3455,381245,4087
10007260-012,成功村,溪州鄉,彰化縣,415405,66933,381902,54862,373483,61930,426707,76458,514739,93394,529207,62593,404076,63734,364972,61075,379035,58123,440373,82064,592684,81159,479674,61215,387019,52091
10007260-009,西畔村,溪州鄉,彰化縣,464752,73341,468616,54827,387400,64937,545406,81123,606332,98830,590277,73360,507177,82198,487207,65691,414953,68315,560146,95241,688732,93367,523414,72226,458402,64270
10007260-014,尾厝村,溪州鄉,彰化縣,333718,359146,299421,381171,293852,391401,356650,470489,420952,547674,432206,421535,323587,362378,286080,379621,292061,351185,336487,488143,466323,520691,412232,417969,300538,345629
10007260-017,東州村,溪州鄉,彰化縣,533800,3411,513210,4096,470078,2801,539281,4442,626519,4373,642932,8715,507745,6106,473346,5435,479008,1934,525413,2471,724765,2064,624018,2537,472996,1975
10007260-003,柑園村,溪州鄉,彰化縣,263598,0,242828,0,234527,0,263555,0,315826,0,317799,0,245962,0,222169,0,234531,0,272203,0,360541,240,298961,0,246908,90
10007260-010,張厝村,溪州鄉,彰化縣,161255,0,147885,0,142237,0,164327,0,192310,0,211452,0,151306,0,142285,0,147445,0,159890,0,224214,0,193643,0,148041,0
10007260-013,菜公村,溪州鄉,彰化縣,191711,0,171231,0,162914,0,204617,0,225609,0,254794,0,192951,0,163264,0,172309,0,202431,0,287706,0,242384,0,186651,0
10007260-011,溪州村,溪州鄉,彰化縣,628002,90299,574476,97150,565867,90727,662510,112899,725263,132546,743872,98038,610736,99300,548315,91115,557051,84854,628414,120694,811426,128113,715958,97817,571231,85391
10007260-001,溪厝村,溪州鄉,彰化縣,14911,420148,12772,480919,13396,418125,16660,543217,19059,644527,20584,478027,15394,452010,13445,438123,13597,399085,15396,588358,21397,634088,19098,481191,14077,409358
10007260-018,榮光村,溪州鄉,彰化縣,158964,540,161857,471,150894,518,194161,522,223892,530,199161,502,155184,531,162759,504,150662,503,213174,521,241627,512,183903,513,158828,474
10007260-007,潮洋村,溪州鄉,彰化縣,279811,0,276103,0,210932,0,298258,0,323207,0,323281,0,312163,0,280077,0,224675,0,311589,0,396394,0,306703,0,259763,0
10007260-002,舊眉村,溪州鄉,彰化縣,418605,101126,409169,108397,339706,101551,430154,113291,492913,113385,481844,92399,434396,80520,405871,80963,344210,72686,431946,106088,569477,108669,492040,120360,403366,105414
10007110-010,大竹里,溪湖鎮,彰化縣,26018,968424,19359,832842,18152,860912,23659,1194327,28517,1392290,30332,986131,21411,929987,17820,890861,8312,867795,10450,1292941,15852,1394979,10434,1009411,8242,838919
10007110-007,大突里,溪湖鎮,彰化縣,1189949,37256,1198030,32991,1064583,35183,1286062,48310,1560731,55362,1533055,37952,1117134,35302,1111361,33696,1111568,33266,1405191,52434,1763105,53691,1422359,39168,1121621,33913
10007110-022,大庭里,溪湖鎮,彰化縣,40,532731,40,484801,40,457998,40,575437,40,672633,40,516083,40,520139,40,516864,549,447374,40,630424,40,647820,298,507786,49,505846
10007110-014,中山里,溪湖鎮,彰化縣,10973,630782,10615,556284,10319,612441,12635,751239,13956,848022,12963,643946,10866,600999,10118,587003,9931,602147,12103,842500,17618,843109,11489,618124,10396,641063
10007110-003,太平里,溪湖鎮,彰化縣,631559,1373,607853,1115,565341,1315,724268,1547,855373,1740,833499,1350,663798,1311,578998,1195,588279,1443,779360,1791,943478,1819,796226,1459,600441,1179
10007110-008,北勢里,溪湖鎮,彰化縣,253694,51241,257838,44593,236118,43044,285305,58664,336307,70017,329002,56864,254565,56088,241526,43846,242178,39674,312533,58694,372313,62547,300944,46961,242831,39793
10007110-002,平和里,溪湖鎮,彰化縣,124637,99712,125701,92235,113447,100443,151775,144601,184263,171506,173675,119753,126155,99903,117076,93885,115899,101265,153588,153735,210773,168991,169058,117331,122942,90641
10007110-012,田中里,溪湖鎮,彰化縣,6454,264498,5395,220641,5466,230272,6695,287070,7225,333366,7147,235355,6415,252509,4517,232403,4398,221437,4884,307703,4610,320039,3244,239885,3635,215306
10007110-001,光平里,溪湖鎮,彰化縣,400001,373972,366720,320168,355860,370873,453529,466986,534906,521548,526150,394938,410919,342060,363477,341782,370883,365523,465262,505293,597030,513055,474393,394331,362183,348051
10007110-004,光華里,溪湖鎮,彰化縣,118504,50491,114197,43544,111288,49821,142929,57495,168270,56893,163848,52561,123582,44277,111439,44737,116896,48015,147201,58162,180170,55948,148962,52610,112735,42681
10007110-024,西勢里,溪湖鎮,彰化縣,17317,607167,26474,518447,25245,527777,23976,664164,19573,771482,16990,581330,50155,561303,30420,539869,26085,520003,30460,722592,16924,745466,4238,576787,9283,517188
10007110-017,西溪里,溪湖鎮,彰化縣,2906,581596,2456,520412,2036,528757,2824,696415,2559,816735,3411,589478,2912,530417,2816,549497,2669,519272,3297,763680,3610,809211,3439,578865,3367,520193
10007110-006,西寮里,溪湖鎮,彰化縣,564944,19238,543493,13481,493547,13407,595307,16024,713805,16950,688626,20170,545685,13168,518554,12069,521033,11756,626249,14827,795005,14580,647954,12481,528541,11923
10007110-009,汴頭里,溪湖鎮,彰化縣,14713,1066711,10944,895580,8664,908551,7548,1255879,11435,1473164,12367,1031181,11537,989464,8857,952689,12490,912762,12124,1344738,11389,1398468,11331,1088989,1743,915606
10007110-016,東溪里,溪湖鎮,彰化縣,9140,304924,6275,264377,5504,295229,1939,363263,7906,420828,12305,323814,20349,277158,1251,284548,538,277590,609,403709,700,412068,907,304288,453,292106
10007110-005,東寮里,溪湖鎮,彰化縣,385597,617665,388233,547154,348533,628933,429357,758070,509648,879778,492212,640601,368087,578070,355887,591887,369264,609262,450724,908585,572478,846428,461452,615968,363422,611661
10007110-013,河東里,溪湖鎮,彰化縣,301665,168549,285117,143301,271948,142114,312109,189292,363433,216663,359631,151115,290057,202372,274134,152018,281995,147692,327376,214046,402906,216062,311839,171648,269544,145449
10007110-011,湖西里,溪湖鎮,彰化縣,318766,603058,303762,505183,284764,506674,340856,706296,409972,822529,501009,570139,295820,554238,288031,531673,286288,519770,356699,774182,455192,836048,359366,601939,287886,518024
10007110-018,湖東里,溪湖鎮,彰化縣,145765,1506398,138903,1281898,131784,1458659,168203,1836227,195927,2090828,182255,1515016,159860,1497458,135936,1374178,133182,1415812,172048,2029790,216600,2048100,179638,1435138,145602,1449812
10007110-021,湳底里,溪湖鎮,彰化縣,1504,203330,1750,195734,1492,175038,1699,211426,1768,250256,1936,194830,1545,209683,1743,197672,1254,166530,1653,229324,1786,236248,1338,190331,1229,216644
10007110-025,番婆里,溪湖鎮,彰化縣,3650,396510,2610,344455,2533,374934,2691,468747,2886,540804,3592,411863,2606,365090,4000,369415,1941,360761,2452,505095,1772,525710,1172,400922,815,339644
10007110-023,媽厝里,溪湖鎮,彰化縣,1063,305098,1389,271186,1053,279685,1388,345991,2716,397812,2946,311938,2239,299457,2809,284235,2152,277808,3272,383197,2887,383193,2429,301786,2616,268144
10007010-057,三村里,彰化市,彰化縣,3240,263680,1320,294382,2760,282261,2160,354469,2440,431243,2920,321924,3200,283416,0,279099,0,283175,0,376944,0,449489,0,322175,0,279611
10007010-002,下廍里,彰化市,彰化縣,1292648,0,1320550,0,1175926,0,1579887,0,1961797,0,1819795,0,1285788,0,1279225,9,1228408,0,1814499,0,2201357,0,1558124,17,1288008,0
10007010-035,大同里,彰化市,彰化縣,420409,46878,345006,40389,374971,48106,497148,68593,600099,82608,583191,55880,398032,48285,345894,46057,349151,49970,498903,78630,679562,88044,552554,52143,370354,39531
10007010-050,大竹里,彰化市,彰化縣,15006,903327,12683,1030651,14992,956991,15490,1270674,16934,1577009,16821,1122568,14332,971090,12558,938254,11796,928713,7840,1406498,9481,1522919,7211,1132111,6158,885527
10007010-011,中山里,彰化市,彰化縣,128062,398975,111001,352163,114738,370044,140628,464584,152911,535474,161345,404341,123448,379134,112386,360260,121511,362325,153930,495716,188500,528590,155858,375570,123143,310669
10007010-017,中央里,彰化市,彰化縣,12399,255284,8832,226537,8224,255545,13429,358296,17627,434440,25003,296749,13024,248155,11526,228664,13335,249214,22108,384424,28963,402943,26476,287368,19250,223156
10007010-012,中正里,彰化市,彰化縣,21339,544451,19385,618276,18692,606921,24833,813801,33251,1002464,33796,674827,21305,586829,17853,581829,19510,554105,27904,903670,37786,990733,28769,677034,21373,544283
10007010-056,中庄里,彰化市,彰化縣,261152,358718,223885,411549,225026,411033,296597,552509,336905,669675,360799,453255,244530,396748,217842,401616,234834,378734,298770,614811,416694,665593,332445,461006,248507,372307
10007010-024,五權里,彰化市,彰化縣,696961,492274,679464,447410,630015,552481,840607,749836,1079704,865208,965872,590220,685407,483140,664779,483347,625316,523149,948872,847548,1169034,854478,818639,542598,665628,513162
10007010-046,介壽里,彰化市,彰化縣,773234,6809,696870,6017,694148,6897,894802,10794,1013987,14768,1097436,8406,749938,7096,669837,7725,737146,7730,980736,13975,1165311,15064,974023,7736,769820,6537
10007010-001,文化里,彰化市,彰化縣,2936,444646,2260,494355,2890,523274,3223,682532,3557,819352,1899,570297,1337,495059,962,463430,1018,467680,1144,747239,1269,800731,979,566102,1094,449466
10007010-054,牛埔里,彰化市,彰化縣,543805,260871,498215,288356,477037,251967,552570,323753,648731,391917,655285,289178,500177,252517,475281,247124,467388,236203,531794,336998,758020,396512,647854,281375,473557,224903
10007010-063,古夷里,彰化市,彰化縣,2400,585793,1840,517789,2880,624684,5040,744691,5200,903773,4400,606658,2080,559187,1360,538591,2080,582668,5440,913717,5280,865780,4000,604646,1600,583885
10007010-071,台鳳里,彰化市,彰化縣,1153426,11800,1082825,10720,1033936,13840,1206374,12400,1447246,9278,1438825,0,1087271,0,990661,0,1042081,0,1131493,0,1629277,0,1369084,0,1049545,0
10007010-031,平和里,彰化市,彰化縣,1138022,894627,1076676,795379,1059124,917033,1324546,1212650,1630218,1469296,1477373,974612,1082664,847394,1021458,808079,1046996,849529,1452409,1399220,1842848,1388085,1345262,951120,1070925,793833
10007010-005,民生里,彰化市,彰化縣,42047,417535,28956,461510,27547,471987,43461,647422,56582,802965,67964,540109,40177,444572,26919,425738,26381,416897,36602,712988,68979,779573,60106,526583,33353,419349
10007010-019,民權里,彰化市,彰化縣,9109,352686,7631,309062,7674,358106,9884,502311,11896,590397,13234,401783,8737,342226,7679,312498,8375,348718,9942,534735,14183,557688,12269,409284,8856,315886
10007010-036,永生里,彰化市,彰化縣,291643,200038,246067,179086,250691,204443,331519,290528,377493,353781,384750,244690,261046,208155,219003,196156,237450,214516,300449,341502,413925,360097,361361,250238,250617,187354
10007010-013,永福里,彰化市,彰化縣,419541,15468,350563,12845,377736,17608,505823,20828,619712,22061,604282,19816,406505,17166,361646,14736,367325,10584,506943,10473,687042,10534,534086,10192,359036,9542
10007010-066,石牌里,彰化市,彰化縣,250399,1004,223303,1028,221312,1259,263014,1686,292223,2006,314346,1593,260907,909,240747,443,237556,897,265879,8088,364437,2008,335210,1409,284449,827
10007010-045,光南里,彰化市,彰化縣,569051,15049,513182,13313,509749,14510,683324,19601,821703,23265,810844,13917,552973,12825,490916,13332,522540,12590,716897,20989,912313,21559,695358,15108,529948,12155
10007010-014,光復里,彰化市,彰化縣,94363,169303,87068,186855,80024,193764,102813,257971,124763,313936,127961,219959,86063,184422,79335,180929,86191,178019,107469,294894,152463,326520,121722,223580,90740,191376
10007010-015,光華里,彰化市,彰化縣,19607,334419,15610,296477,16133,343168,20860,466942,6315,550575,8188,366308,5554,315867,4779,295366,4671,318536,5821,507081,9563,532904,6901,378737,5253,286642
10007010-073,向陽里,彰化市,彰化縣,1482748,1083,1437956,832,1377181,619,1755540,1037,2195598,1406,2013954,907,1414784,1124,1369450,659,1370653,519,1936174,1035,2482636,1248,1805581,931,1418726,874
10007010-052,安溪里,彰化市,彰化縣,6046,467412,4666,542904,5086,469506,5083,603585,5851,739524,6164,556527,5676,485904,5135,481964,6277,457418,5940,675881,7540,748551,5445,555871,6116,450277
10007010-040,成功里,彰化市,彰化縣,564509,23528,500559,22610,501140,24467,657752,30996,789393,37122,809992,29599,539667,23629,482936,22829,512479,25321,648307,37043,893145,37469,739004,30529,514450,24054
10007010-068,竹巷里,彰化市,彰化縣,17748,150200,8615,168061,10386,157608,15846,212999,20014,261676,22001,190531,15829,158945,10667,147863,9403,149056,13804,219979,22709,258481,17458,182756,13372,137716
10007010-043,西安里,彰化市,彰化縣,8480,762298,5440,813537,6840,804228,8560,1099644,9680,1367042,0,908816,0,797091,0,786204,0,761352,0,1276847,0,1371770,0,965572,0,751598
10007010-021,西勢里,彰化市,彰化縣,896599,376529,889528,338251,845969,403009,1087430,533301,1332693,626855,1224842,404689,897430,345844,893084,354098,804484,364096,1210012,595505,1520564,588398,1152019,381512,862860,348886
10007010-020,西興里,彰化市,彰化縣,38579,1011127,38993,892706,36953,1042482,43439,1335229,49561,1646965,46320,1095680,37247,934808,39175,924775,35180,958134,46287,1603375,52613,1566276,43038,1077151,34423,910264
10007010-070,快官里,彰化市,彰化縣,508183,63027,484852,67488,471661,67028,539302,87050,605484,102292,618904,79242,506906,70671,472153,65134,467870,67727,522544,100436,682227,113221,598218,79598,469433,68158
10007010-033,卦山里,彰化市,彰化縣,101115,723933,93105,631138,90598,704557,115159,960401,140336,1152858,135390,785037,94715,700710,88653,671808,88016,696271,113242,1059304,162567,1153073,127030,795750,94111,638051
10007010-065,和調里,彰化市,彰化縣,941629,9499,809532,9920,848829,18272,1050170,22024,1171414,13172,1282520,9075,875099,8699,766067,6881,846232,8656,1029202,13734,1351028,15178,1127345,10584,850450,8413
10007010-047,延平里,彰化市,彰化縣,1237612,1572350,1109018,1369340,1132314,1521990,1491978,2109522,1618281,2600433,1758227,1610648,1164145,1474482,1048417,1444073,1169491,1417447,1562573,2409039,1779790,2453941,1579928,1707010,1170682,1381333
10007010-041,延和里,彰化市,彰化縣,578165,902018,556987,786329,519129,855244,668509,1108649,808006,1331737,788680,858761,549314,843160,534989,846177,543712,791152,718377,1266366,887660,1304702,727981,925651,550467,809670
10007010-022,忠孝里,彰化市,彰化縣,1607,426766,1550,383186,1275,459593,2121,596933,2510,678389,2506,454107,1383,403447,1553,415061,1471,434150,2786,655875,3672,670251,2290,450162,1746,434495
10007010-023,忠權里,彰化市,彰化縣,188874,680119,175233,611318,174498,726641,249053,989818,333483,1150728,292905,736185,184923,642940,175905,666625,169534,698460,284479,1137138,365942,1137644,242954,712112,182670,687820
10007010-026,東芳里,彰化市,彰化縣,790930,116073,758499,103242,740192,117026,893277,148309,1036035,175128,1035774,130867,759282,105915,725287,115870,765037,115669,966919,173666,1235433,178966,917875,131535,757223,104578
10007010-034,東興里,彰化市,彰化縣,648350,3724,543358,3065,576228,2609,749850,3197,876042,4175,851883,3440,602846,3217,537944,3313,549746,2987,750744,5145,1004488,5249,815852,3421,580493,2926
10007010-025,長樂里,彰化市,彰化縣,382735,114315,306810,96467,315451,116531,429975,163868,521126,187230,543685,132597,365861,115225,289795,97931,309472,113957,412020,183786,587724,184533,444566,118671,315113,93459
10007010-062,阿夷里,彰化市,彰化縣,1401416,1034456,1408611,900484,1268026,1166798,1687300,1414769,2155059,1696458,1753580,1100169,1412900,976852,1233922,957640,1242632,1066937,1937654,1747967,2262682,1635892,1628489,1049232,1360985,1005517
10007010-027,南安里,彰化市,彰化縣,106508,364714,92637,343107,93837,371677,107386,459174,112641,545523,112010,388932,94621,345398,84419,367594,91432,345009,111740,503797,107452,511999,85159,368572,74424,309040
10007010-039,南瑤里,彰化市,彰化縣,966987,1647285,906297,1693382,861003,1753795,1080817,2383310,1337957,2972702,1345810,1958113,917739,1681859,844407,1664825,881794,1615481,1151168,2764984,1570734,2921410,1240253,2004399,920099,1572641
10007010-042,南興里,彰化市,彰化縣,1612087,482518,1519961,435608,1433180,489983,1855709,657018,2320445,798092,2261604,515334,1530324,442195,1437880,456477,1484116,430888,2028576,741254,2668382,771900,1961463,508395,1492149,447487
10007010-048,建寶里,彰化市,彰化縣,788503,13640,713731,11320,695676,14560,905087,17360,1025017,17640,1078544,7800,718723,6720,671715,5240,716193,6280,945460,9000,1090437,9080,970922,0,725230,0
10007010-061,茄南里,彰化市,彰化縣,745180,33725,760058,33429,681166,36643,908177,30910,1167280,38360,1002613,32800,756297,30240,680402,25480,682725,28640,1049667,25120,1263239,22840,890113,20320,717240,19920
10007010-060,茄苳里,彰化市,彰化縣,235573,40,244541,40,212285,411,277756,40,344589,40,290500,73,244852,40,218481,40,217648,63,321792,101,383271,40,270735,40,231868,40
10007010-053,香山里,彰化市,彰化縣,110833,703887,102235,804939,101866,707121,112192,936619,135534,1169116,135813,830969,104788,718565,99756,715922,98568,684934,112270,1041806,158125,1152435,137268,837279,98285,661476
10007010-032,桃源里,彰化市,彰化縣,569345,606,518863,554,506539,636,596222,689,710800,5511,704304,3881,547131,2199,501177,2947,522013,2667,613028,4406,839127,6356,674200,646,535518,584
10007010-058,國聖里,彰化市,彰化縣,51176,750135,35144,740858,39477,778115,40830,933131,41466,1124669,43374,826477,48882,748088,38335,737155,41074,729792,43547,1061645,44422,1093946,40640,804422,36202,726052
10007010-072,崙平里,彰化市,彰化縣,2870,1333993,3114,1180048,3076,1320526,3529,1806331,4537,2188247,3732,1462815,3219,1245993,3151,1213459,3035,1272718,3652,2038783,4613,2142933,3735,1441123,3188,1182080
10007010-064,復興里,彰化市,彰化縣,1688676,5560,1405561,5120,1496084,5600,1873256,7000,2028850,1754,2268835,0,1576409,0,1325561,0,1507939,0,1878964,0,2413363,0,2065425,0,1521501,0
10007010-029,莿桐里,彰化市,彰化縣,168642,828926,157205,744045,155636,871645,190187,1128276,216895,1343172,224219,891344,168656,791575,147302,815994,149409,793584,204643,1330430,258219,1310374,192791,860748,159885,795775
10007010-038,華北里,彰化市,彰化縣,330071,297667,291478,265810,292209,329710,376878,426105,452258,511914,458822,327714,305473,284854,283138,268004,292452,288663,389488,463315,525405,480836,421204,325754,279214,268219
10007010-037,華陽里,彰化市,彰化縣,11205,474169,10502,403683,10358,463600,13759,600974,16721,716325,16253,472824,11055,449927,10399,441356,10821,437507,16092,678442,21048,714349,14728,497209,10771,438106
10007010-006,陽明里,彰化市,彰化縣,558013,17751,498217,11914,467659,12477,591890,16437,725615,18098,754567,13486,520989,11774,465698,9314,493648,11054,614857,16024,870824,14822,685540,10971,504339,8647
10007010-009,新華里,彰化市,彰化縣,414265,28592,415427,26622,369865,33210,490372,43513,618399,50050,558861,32234,389962,26246,406967,28948,385686,31546,558408,48254,693602,51088,481101,32231,401074,30245
10007010-008,新興里,彰化市,彰化縣,1620895,10299,1621486,9099,1454584,11376,1946745,14254,2456399,15792,2222214,12328,1515092,11930,1552403,12412,1495998,11689,2210614,19820,2752727,16090,1935593,10743,1572393,4495
10007010-007,萬安里,彰化市,彰化縣,870610,201404,778126,226507,734341,230886,959665,308540,1209425,373132,1235220,247921,821780,223234,735605,201519,778110,189446,979914,328614,1430040,359129,1117844,239315,795242,199894
10007010-016,萬壽里,彰化市,彰化縣,309801,57,267470,63,266763,397,334992,65,417838,69,440902,66,296294,73,261047,67,274707,70,342476,62,494282,60,400184,63,296581,59
10007010-044,彰安里,彰化市,彰化縣,4088,874922,2508,984105,3618,974652,5231,1317886,5406,1637930,5992,1121429,4680,953128,3692,941228,4246,927436,4067,1509620,5816,1582093,5403,1164623,4784,882418
